title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Stocks That Hit 52-Week Lows On Wednesday,20220511T162815,https://www.benzinga.com/markets/options/22/05/27141482/52-weeks-high-and-low-article,OUST,0.006905,Somewhat-Bearish,-0.294166
Stocks That Hit 52-Week Lows On Tuesday,20220524T161351,https://www.benzinga.com/markets/options/22/05/27375519/52-weeks-high-and-low-article,OUST,0.010175,Neutral,-0.020707
Stocks That Hit 52-Week Lows On Thursday,20220602T172744,https://www.benzinga.com/markets/options/22/06/27526024/52-weeks-high-and-low-article,OUST,0.053402,Neutral,-0.002654
"Earnings Scheduled For May 3, 2022",20220503T085235,https://www.benzinga.com/news/earnings/22/05/26953640/earnings-scheduled-for-may-3-2022,OUST,0.01558,Neutral,-0.09153
Stocks That Hit 52-Week Lows On Friday,20220610T154524,https://www.benzinga.com/markets/options/22/06/27650434/52-weeks-high-and-low-article,OUST,0.013393,Neutral,-0.01551
Stocks That Hit 52-Week Lows On Tuesday,20220607T161020,https://www.benzinga.com/markets/options/22/06/27591585/52-weeks-high-and-low-article,OUST,0.044543,Neutral,0.003524
50 Stocks Moving In Wednesday's Mid-Day Session,20220504T174548,https://www.benzinga.com/news/22/05/26999516/50-stocks-moving-in-wednesdays-mid-day-session,OUST,0.063375,Bearish,-0.357073
"Beat the Market Like Zacks: Goldman Sachs, Micron, Amgen in Focus",20240610T120700,https://www.zacks.com/stock/news/2285863/beat-the-market-like-zacks-goldman-sachs-micron-amgen-in-focus,OUST,0.06697,Somewhat-Bullish,0.246068
"Genpact Posts Upbeat Earnings, Joins Groupon, Natera, Funko, CarGurus And Other Big Stocks Moving Higher On Friday - Groupon  ( NASDAQ:GRPN ) ",20240510T144827,https://www.benzinga.com/news/24/05/38762708/genpact-posts-upbeat-earnings-joins-groupon-natera-funko-cargurus-and-other-big-stocks-moving-higher,OUST,0.113866,Somewhat-Bullish,0.262092
"Skechers Reports Upbeat Earnings, Joins Tutor Perini, AppFolio, Newell Brands And Other Big Stocks Moving Higher On Friday - Skechers USA  ( NYSE:SKX ) , Newell Brands  ( NASDAQ:NWL ) , Tutor Perini  ( NYSE:TPC ) , AppFolio  ( NASDAQ:APPF ) ",20240426T144517,https://www.benzinga.com/news/24/04/38462123/skechers-reports-upbeat-earnings-joins-tutor-perini-appfolio-newell-brands-and-other-big-stocks-movi,OUST,0.119532,Neutral,0.0
"Why Blue Bird Shares Are Trading Higher By 30%; Here Are 20 Stocks Moving Premarket - Addex Therapeutics  ( NASDAQ:ADXN ) , Babylon Holdings  ( NYSE:BBLN ) ",20230512T122010,https://www.benzinga.com/news/23/05/32362712/why-blue-bird-shares-are-trading-higher-by-30-here-are-20-stocks-moving-premarket,OUST,0.155954,Bullish,0.424937
"Why Serve Robotics Shares Are Trading Higher By Around 14%; Here Are 20 Stocks Moving Premarket - Alternus Clean Energy  ( NASDAQ:ALCE ) , Bionomics  ( NASDAQ:BNOX ) ",20240814T093506,https://www.benzinga.com/news/24/08/40360114/why-serve-robotics-shares-are-trading-higher-by-around-14-here-are-20-stocks-moving-premarket,OUST,0.152983,Neutral,-0.07885
Stocks That Hit 52-Week Lows On Wednesday,20220601T161607,https://www.benzinga.com/markets/options/22/06/27503658/52-weeks-high-and-low-article,OUST,0.062426,Neutral,-0.008288
"Meta Platforms To Rally Over 32%? Here Are 10 Other Analyst Forecasts For Friday - Torrid Holdings  ( NYSE:CURV ) , Accenture  ( NYSE:ACN ) ",20230324T122057,https://www.benzinga.com/news/23/03/31489888/meta-platforms-to-rally-over-32-here-are-10-other-analyst-forecasts-for-friday,OUST,0.28442,Somewhat-Bearish,-0.297395
